指定生產線,訂單號,客戶簡碼,款號型体,款號名稱,颜色,款号代码,订单号,下單日期,客戶要求交期,訂單數量,加產數量,總數量,排程时间,"预计出成品
日期",已出口的数量,"未出口
数量"
SL01-019,VS2602013,SPG,SPG200K151T0, 棕色(CARHARTT BROWN),高級午餐冰袋（LEEDS）,B000057121199,29869,2026/2/26,2026/6/6,2736,0,2736,2026/2/27,2026/5/29,0,2736
SL01-020,VS2602013,SPG,SPG200K151N0,深藍色NAVY,高級午餐冰袋（LEEDS）,B000057140199,29869,2026/2/26,2026/6/6,6768,0,6768,2026/2/27,2026/6/1,0,6768
SL08-012,VS2602014,SPG,SPG200K16A0, 黑色 BLACK,冰袋背包(sanmar),B000056800199,29870,2026/2/26,2026/6/6,2004,0,2004,2026/2/27,2026/6/6,0,2004
XY01-014,VS2602015,SPG,SPG200K11T0,棕色 CARHARTT BROWN,工具手提包,B000057421199,29871,2026/2/26,2026/6/6,2004,0,2004,2026/2/27,2026/5/20,0,2004
XY01-015,VS2602015,SPG,SPG200K11A0,黑色BLACK,工具手提包,B000057400199,29871,2026/2/26,2026/6/6,2616,0,2616,2026/2/27,2026/5/25,0,2616
,VS2602016,SPG,SPG200K10A0,黑色（BLACK),長方冰袋,B000057000199,29872,2026/2/26,2026/6/6,2352,0,2352,2026/2/27,WF,0,2352
XY03-013,VS2602017,CAU,CIW029C8Z0,Z0/水彩蝴蝶印花,"8""方形午餐袋",10005653,SL007860~7869,2026/2/26,2026/5/16,51200,5,51205,2026/2/27,2026/5/14,0,51205
XY04-001,VS2602017,CAU,CIW029C8Z1,Z1/四維立體印花,"8""方形午餐袋",10004622,SL007860~7869,2026/2/26,2026/5/16,20480,5,20485,2026/2/27,2026/5/14,0,20485
BY03-002,VS2602017,CAU,CIW015C10-2A0,A0/黑色/灰色,"10-2""側開午餐袋(無插扣)",10004630,SL007860~7869,2026/2/26,2026/4/28,21216,5,21221,2026/2/27,2026/4/22,0,21221
XY03-009,VS2602018,SAM,SAM220K15L0,橄欖綠PINE GREEN,"15.55""背包（ Backpack）",149196-1693,NA01452700,2026/2/26,2026/7/25,500,1,501,2026/2/27,2026/6/6,0,501
,VS2602019,VIC,VIC157B09A0,黑色,單肩包（A版）,654026,317759,2026/2/26,2026/4/27,1,0,1,2026/2/27,VBF,0,1
,VS2602019,VIC,VIC157B18A0,黑色,"18""背包",654027,317759,2026/2/26,2026/4/27,1,0,1,2026/2/27,VBF,0,1
,VS2602019,VIC,VIC157B19A0,黑色,04背包,654028,317759,2026/2/26,2026/4/27,1,0,1,2026/2/27,VBF,0,1
,VS2602019,VIC,VIC157B17A0,黑色,01背包,654029,317759,2026/2/26,2026/4/27,1,0,1,2026/2/27,VBF,0,1
,VS2602019,VIC,VIC157B20A0,黑色,02背包,654030,317759,2026/2/26,2026/4/27,1,0,1,2026/2/27,VBF,0,1
,VS2602019,VIC,VIC157D19A0,黑色,旅行袋01,654031,317759,2026/2/26,2026/4/27,1,0,1,2026/2/27,VBF,0,1
SL02-006,VS2602020,SPG,SPG210K14A0,黑色,"30""裝備袋C0（常規）",B000050400199,29755,2026/2/27,2026/5/18,4,0,4,2026/3/3,VBF,0,4
,VS2602021,SPG,SPG210K161A0,黑色BLACK,汽車雜物袋C0（常規）,B000055600199,29937,2026/2/28,2026/6/3,2004,0,2004,2026/3/3,WF,0,2004
SL01-017,VS2602021,SPG,SPG210K9AA0,黑色BLACK,高級午餐袋,B000030400199,29937,2026/2/28,2026/6/3,5910,0,5910,2026/3/3,2026/6/6,0,5910
XY01-013,VS2602021,SPG,SPG150D11A0,BLACK 黑色,55L 旅行袋,B000042100199,29937,2026/2/28,2026/6/3,1002,0,1002,2026/3/3,2026/5/28,0,1002
,VS2602021,SPG,SPG210K10T0,棕色CARHARTT BROWN,"20""裝備袋C0（常規）",B000050121199,29937,2026/2/28,2026/6/3,500,0,500,2026/3/3,2026/5/28,0,500
XY07-012,VS2602021,SPG,SPG210K12T0,棕色CARHARTT BROWN,"23""裝備袋C0(常規)",B000050221199,29937,2026/2/28,2026/6/3,1308,0,1308,2026/3/3,2026/5/23,0,1308
,VS2602021,SPG,SPG210K05A0,黑色BLACK,手提包C0（常規）,B000055500199,29937,2026/2/28,2026/6/3,2016,0,2016,2026/3/3,WF,0,2016
XY06-003,VS2603001,CAU,CIW029C8Z0,Z0/水彩蝴蝶印花,"8""方形午餐袋",10005653,SL007873~7877,2026/3/3,2026/5/19,51200,5,51205,2026/3/5,2026/5/19,0,51205
BY02-003,VS2603002,CAU,CIS023C01Z01,Z01/間色肩帶-米白+煙黑,"SAM'S 26""大購物袋 2026 H2",4087SE RE,BLK_SL007194,2026/3/3,2026/6/25,74066,0,74066,2026/3/5,2026/6/6,0,74066
BY02-004,VS2603002,CAU,CIS023C01Z02,Z02/間色肩帶-米白+灰綠,"SAM'S 26""大購物袋 2026 H2",4087SE RE,BLK_SL007194,2026/3/3,2026/6/25,74066,0,74066,2026/3/5,2026/6/6,0,74066
BY04-002,VS2603002,CAU,CIS023C01Z06,Z06/純色肩帶-紫白粗條紋,"SAM'S 26""大購物袋 2026 H2",4087SE RE,BLK_SL007194,2026/3/3,2026/6/25,50588,0,50588,2026/3/5,2026/6/6,0,50588
BY04-003,VS2603002,CAU,CIS023C01Z09,Z09/波浪肩帶-藍色,"SAM'S 26""大購物袋 2026 H2",4087SE RE,BLK_SL007194,2026/3/3,2026/6/25,54200,0,54200,2026/3/5,2026/6/6,0,54200
BY04-007,VS2603003,CAU,CIS022C01Z03,Z03/墨綠+粉紅,"SAM'S 26""大購物袋 2026 H1",2173SUP18001,BLK_SL007184B,2026/3/4,2026/4/20,4541,0,4541,2026/3/5,WF,0,4541
BY04-008,VS2603003,CAU,CIS022C01Z05,Z05/紅色+淡橙色,"SAM'S 26""大購物袋 2026 H1",2173SUP18001,BLK_SL007184B,2026/3/4,2026/4/20,3785,0,3785,2026/3/5,WF,0,3785
BY04-009,VS2603003,CAU,CIS022C01Z09,Z09/米白+藍色,"SAM'S 26""大購物袋 2026 H1",2173SUP18001,BLK_SL007184B,2026/3/4,2026/4/20,4541,0,4541,2026/3/5,WF,0,4541
BY04-010,VS2603003,CAU,CIS022C02Z01,Z01/米白+紅白間色肩帶,"SAM'S 26""大購物袋 2026 H1",2173SUP18001,BLK_SL007184B,2026/3/4,2026/4/20,4793,0,4793,2026/3/5,WF,0,4793
XY02-001,VS2603004,CAU,CIC016C44Z1,Z1/石灰色15-4305TPG,"10""EVA壓膜午餐袋",10006582,SL007878,2026/3/4,2026/5/20,1605,0,1605,2026/3/5,2026/5/19,0,1605
XY02-002,VS2603004,CAU,CIC016C44Z2,Z2/復古藍19-4118TPG,"10""EVA壓膜午餐袋",10006582,SL007878,2026/3/4,2026/5/20,2005,0,2005,2026/3/5,2026/5/21,0,2005
XY02-003,VS2603004,CAU,CIC016C44Z3,Z3/黑色,"10""EVA壓膜午餐袋",10006582,SL007878,2026/3/4,2026/5/20,2805,0,2805,2026/3/5,2026/5/23,0,2805
,VS2603005,WIP,WIP050K05A0,BLACK黑色,RICHMOND錢包(小圓角),I036996,26TR002097/98,2026/3/5,2025/5/25,50,0,50,2026/3/5,WF,0,50
SL11-011,VS2603005,WIP,WIP050D20A0,黑色,RICHMOND小號旅行袋,I037004,26TR002097/98,2026/3/5,2026/5/25,120,0,120,2026/3/5,2026/6/12,0,120
,VS2603006,SPG,SPG210K05A0,黑色BLACK,手提包C0（常規）,B000055500199,29937,2026/3/12,2026/4/30,5,0,5,2026/3/15,VBF,0,5
SL04-008,VS2603007,VIC,VIC340D13A0,黑色,12寸旅行袋版本2,653652,319818,2026/3/10,2026/7/1,500,0,500,2026/3/15,2026/6/6,0,500
XY05-002,VS2603008,CAU,CIW211C12B0,B0/霧藍色,12罐無拉鏈冰袋,10004133,BLK_SL006216D,2026/3/12,2026/5/8,3500,5,3505,2026/3/15,2026/5/4,0,3505
SL02-007,VS2603009,SPG,SPG210K9AA0,黑色BLACK,高級午餐袋,B000030400199,29981,2026/3/13,2026/6/2,17090,0,17090,2026/3/15,2026/5/19,0,17090
,VS2603009,SPG,SPG210K05A0,黑色BLACK,手提包C0（常規）,B000055500199,29981,2026/3/13,2026/6/2,2772,0,2772,2026/3/15,2026/6/1,0,2772
SL10-016,VS2603010,SAM,SAM100B15.6A0,黑色/槍色,"15.6""背包(NU ROAD)",140500-T522,NA01462106,2026/3/14,2026/7/8,250,1,251,2026/3/15,2026/6/26,0,251
SL10-017,VS2603010,SAM,SAM100B15.6B0,深藍色/槍色,"15.6""背包(NU ROAD)",140500-9551,NA01462106,2026/3/14,2026/7/8,250,1,251,2026/3/15,2026/7/1,0,251
SL10-018,VS2603010,SAM,SAM100B17.3A0,黑色/槍色,"17.3""背包(NU ROAD)",140499-T522,NA01462106,2026/3/14,2026/7/8,316,1,317,2026/3/15,2026/7/4,0,317
SL10-019,VS2603010,SAM,SAM100B17.3B0,深藍色/槍色,"17.3""背包(NU ROAD)",140499-9551,NA01462106,2026/3/14,2026/7/8,250,1,251,2026/3/15,2026/7/8,0,251
SL10-014,VS2603010,SAM,SAM101B14A1,黑色/玫瑰金,14.1''背包(NU ROAD),140554-T062,NA01462106,2026/3/14,2026/7/8,250,1,251,2026/3/15,2026/6/18,0,251
SL10-020,VS2603010,SAM,SAM100B17.3G0,灰色/槍色,"17.3""背包(NU ROAD)",140499-1412,NA01462106,2026/3/14,2026/7/8,250,1,251,2026/3/15,2026/7/11,0,251
SL10-015,VS2603010,SAM,SAM102B14P1,午夜紫/白叻色,14.1''背包(NU ROAD),140554-1705,NA01462106,2026/3/14,2026/7/8,395,1,396,2026/3/15,2026/6/22,0,396
SL10-024,VS2603011,SAM,SAM100B15.6A0,黑色/槍色,"15.6""背包(NU ROAD)",140500-T522,NA01462108,2026/3/14,2026/9/1,250,0,250,2026/3/15,2026/7/25,0,250
SL10-025,VS2603011,SAM,SAM100B15.6B0,深藍色/槍色,"15.6""背包(NU ROAD)",140500-9551,NA01462108,2026/3/14,2026/9/1,250,0,250,2026/3/15,2026/7/27,0,250
SL10-021,VS2603011,SAM,SAM100B17.3A0,黑色/槍色,"17.3""背包(NU ROAD)",140499-T522,NA01462108,2026/3/14,2026/9/1,316,0,316,2026/3/15,2026/7/16,0,316
SL10-022,VS2603011,SAM,SAM100B17.3B0,深藍色/槍色,"17.3""背包(NU ROAD)",140499-9551,NA01462108,2026/3/14,2026/9/1,250,0,250,2026/3/15,2026/7/18,0,250
SL10-026,VS2603011,SAM,SAM101B14A1,黑色/玫瑰金,14.1''背包(NU ROAD),140554-T062,NA01462108,2026/3/14,2026/9/1,250,0,250,2026/3/15,2026/7/30,0,250
SL10-023,VS2603011,SAM,SAM100B17.3G0,灰色/槍色,"17.3""背包(NU ROAD)",140499-1412,NA01462108,2026/3/14,2026/9/1,250,0,250,2026/3/15,2026/7/21,0,250
SL10-027,VS2603011,SAM,SAM102B14P1,午夜紫/白叻色,14.1''背包(NU ROAD),140554-1705,NA01462108,2026/3/14,2026/9/1,395,0,395,2026/3/15,2026/8/3,0,395
SL03-006,VS2603012,TLP,TLP053T21A0,BLACK / 黑色,"21""兩輪拉桿箱",3621-01,OB#13755,2026/3/16,2026/6/20,500,0,500,2026/3/18,2026/6/16,0,500
SL03-007,VS2603012,TLP,TLP053T22A0,BLACK / 黑色,"22""兩輪拉桿箱",3622-01,OB#13755,2026/3/16,2026/6/20,1200,0,1200,2026/3/18,2026/6/10,0,1200
SL12-007,VS2603013,VIC,VIC174B18A0,黑色,聯合簡易版背包,611475,320145,2026/3/16,2026/6/25,500,0,500,2026/3/18,2026/6/25,0,500
SL04-013,VS2603013,VIC,VIC174B172A0,黑色,企業簡易版背包,611474,320145,2026/3/16,2026/6/25,200,0,200,2026/3/18,2026/7/8,0,200
SL11-016,VS2603014,VIC,VIC174B18A0,黑色,聯合簡易版背包,611475,320175,2026/3/16,2026/6/25,300,0,300,2026/3/18,2026/7/4,0,300
SL04-014,VS2603014,VIC,VIC174B172A0,黑色,企業簡易版背包,611474,320175,2026/3/16,2026/6/25,300,0,300,2026/3/18,2026/7/13,0,300
SL12-008,VS2603015,VIC,VIC174B18A0,黑色,聯合簡易版背包,611475,320176,2026/3/16,2026/6/25,200,0,200,2026/3/18,2026/7/8,0,200
SL04-015,VS2603015,VIC,VIC174B172A0,黑色,企業簡易版背包,611474,320176,2026/3/16,2026/6/25,100,0,100,2026/3/18,2026/7/17,0,100
SL11-017,VS2603016,VIC,VIC174B18A0,黑色,聯合簡易版背包,611475,320177,2026/3/16,2026/6/25,1000,0,1000,2026/3/18,2026/7/9,0,1000
SL04-016,VS2603016,VIC,VIC174B172A0,黑色,企業簡易版背包,611474,320177,2026/3/16,2026/6/25,400,0,400,2026/3/18,2026/7/18,0,400
XY02-009,VS2603017,CAU,CIC016C45Z02,Z02/橄欖綠18-0316TPG,"COSTCO 2026 16""手提冰袋",10006941,BLK_SL007197,2026/3/17,2026/6/18,7575,0,7575,2026/3/18,2026/5/23,0,7575
XY02-010,VS2603017,CAU,CIC016C45Z03,Z03/藏藍19-4025TPG,"COSTCO 2026 16""手提冰袋",10006941,BLK_SL007197,2026/3/17,2026/6/18,7575,0,7575,2026/3/18,2026/6/4,0,7575
BY03-003,VS2603018,CAU,CIW015C10-2A0,A0/黑色/灰色,"10-2""側開午餐袋(無插扣)",10004630,SL007919,2026/3/17,2026/5/25,7072,5,7077,2026/3/18,2026/5/20,0,7077
XY06-004,VS2603019,CAU,CIW029C8Z1,Z1/四維立體印花,"8""方形午餐袋",10004622,SL007916~7917,2026/3/17,2026/6/3,20480,5,20485,2026/3/18,2026/6/1,0,20485
SL02-009,VS2603020,SPG,SPG200K12A0,黑色BLACK,可收納旅行袋,B000056400199,30030,2026/3/17,2026/6/7,2196,0,2196,2026/3/24,2026/6/12,0,2196
SL09-002,VS2603021,SPG,SPG200K151N0,深藍色NAVY,高級午餐冰袋（LEEDS）,B000057140199,30031,2026/3/17,2026/6/7,4896,0,4896,2026/3/24,2026/6/8,0,4896
SL09-003,VS2603021,SPG,SPG200K151T0, 棕色(CARHARTT BROWN),高級午餐冰袋（LEEDS）,B000057121199,30031,2026/3/17,2026/6/7,2736,0,2736,2026/3/24,2026/6/13,0,2736
SL09-004,VS2603021,SPG,SPG200K151A0,黑色 BLACK,高級午餐冰袋（LEEDS）,B000057100199,30031,2026/3/17,2026/6/7,5256,0,5256,2026/3/24,2026/6/16,0,5256
SL08-013,VS2603022,SPG,SPG200K16A0, 黑色 BLACK,冰袋背包(sanmar),B000056800199,30032,2026/3/17,2026/6/7,2040,0,2040,2026/3/24,2026/6/5,0,2040
SL02-010,VS2603023,SPG,SPG200K10A0,黑色（BLACK),長方冰袋,B000057000199,30033,2026/3/17,2026/6/7,2280,0,2280,2026/3/24,2026/6/17,0,2280
BY04-004,VS2603024,CAU,CIC016C31Z1,Z1/駝色15-1306TPG,COSTCO 2026 16罐紅酒袋,10006963,SL007902,2026/3/23,2026/7/9,1055,0,1055,2026/3/24,2026/6/26,0,1055
BY04-005,VS2603024,CAU,CIC016C31Z2,牛仔藍19-4118TPG,COSTCO 2026 16罐紅酒袋,10006963,SL007902,2026/3/23,2026/7/9,887,0,887,2026/3/24,2026/6/29,0,887
BY04-006,VS2603024,CAU,CIC016C31Z3,石灰色15-4305TPG,COSTCO 2026 16罐紅酒袋,10006963,SL007902,2026/3/23,2026/7/9,593,0,593,2026/3/24,2026/7/1,0,593
,VS2603025,VIC,VIC174B18A0,黑色,聯合簡易版背包,611475,320145,2026/3/23,2026/5/20,3,0,3,2026/3/24,VBF,0,3
,VS2603025,VIC,VIC174B172A0,黑色,企業簡易版背包,611474,320145,2026/3/23,2026/5/20,2,0,2,2026/3/24,VBF,0,2
BY01-004,VS2603026,CAU,CIT014C14G0,灰色/G0,24罐無拉鏈冰袋,10001065,BLK-SL007185D,2026/3/23,2026/5/31,4526,5,4531,2026/3/26,2026/5/21,0,4531
XY03-015,VS2603027,SAM,SAM220K15N0,深藍色NAVY,"15.55""背包（ Backpack）",149196-1596,NA01467898,2026/3/24,2026/7/9,1500,1,1501,2026/3/26,2026/6/12,0,1501
SL07-013,VS2603027,SAM,SAM220K12N0,深藍色NAVY,"17.71""旅行袋(Weekender)",149197-1596,NA01467898,2026/3/24,2026/7/9,2000,1,2001,2026/3/26,2026/6/12,0,2001
BY03-004,VS2603028,CAU,CIW015C10-2A0,A0/黑色/灰色,"10-2""側開午餐袋(無插扣)",10004630,SL007929,2026/3/24,2026/6/7,7072,5,7077,2026/3/26,2026/6/3,0,7077
XY04-002,VS2603029,CAU,CIW029C8Z1,Z1/四維立體印花,"8""方形午餐袋",10004622,SL007927,2026/3/24,2026/6/9,10240,5,10245,2026/3/26,2026/6/6,0,10245
SL05-011,VS2603030,VIC,VIC170-2B18-1A0,BLACK黑色,背包6（肩帶尾改成同VIC150）,602154,320572,2026/3/26,2026/6/19,1000,0,1000,2026/3/26,2026/6/8,0,1000
SL05-012,VS2603031,VIC,VIC170-2B17A0,BLACK黑色,背包1（肩帶尾調節方式改同VIC150）,602151,320579,2026/3/26,2026/7/19,1000,0,1000,2026/3/26,2026/6/18,0,1000
SL05-013,VS2603031,VIC,VIC178B17B1,NAVY BLUE 藏青色,背包1,653285,320579,2026/3/26,2026/7/19,1000,0,1000,2026/3/26,2026/6/26,0,1000
,VS2603032,TLP,TLP053K19A0,"19""手提袋",BLACK / 黑色,3602-01,OB#13820,2026/3/26,2026/7/5,1500,0,1500,2026/3/26,WF,0,1500
,VS2603032,TLP,TLP053K20A0,"20""手提袋",BLACK / 黑色,3608-01,OB#13820,2026/3/26,2026/7/5,1500,0,1500,2026/3/26,WF,0,1500
XY02-013,VS2603032,TLP,TLP053K14A0,"14""冰袋",BLACK / 黑色,3605-01,OB#13820,2026/3/26,2026/7/5,1500,0,1500,2026/3/26,2026/7/1,0,1500
XY02-011,VS2603032,TLP,TLP053K9A0,"9""冰袋",BLACK / 黑色,3600-01,OB#13820,2026/3/26,2026/7/5,1500,0,1500,2026/3/26,2026/6/18,0,1500
,VS2603033,VIC,VIC157B18L0,"18""背包",綠色,654033,320599,2026/3/26,2026/10/9,640,0,640,2026/3/26,待预排,0,640
,VS2603033,VIC,VIC157B17L0,01背包,綠色,654035,320599,2026/3/26,2026/10/9,550,0,550,2026/3/26,待预排,0,550
,VS2603033,VIC,VIC157B19L0,04背包,綠色,654034,320599,2026/3/26,2026/10/9,700,0,700,2026/3/26,待预排,0,700
,VS2603033,VIC,VIC157B20L0,02背包,綠色,654036,320599,2026/3/26,2026/10/9,560,0,560,2026/3/26,待预排,0,560
XY03-016,VS2603034,SAM,SAM103H09A0,"9""斜挎包",BLACK黑色,163199-1041,20260327,2026/3/27,2026/7/10,500,0,500,2026/4/3,2026/6/22,0,500
XY03-017,VS2603034,SAM,SAM103H09N0,"9""斜挎包",MIDNIGHT BLUE午夜藍,163199-1549,20260327,2026/3/27,2026/7/10,500,0,500,2026/4/3,2026/6/22,0,500
XY01-017,VS2603034,SAM,SAM103D21A0,21.45''旅行袋,BLACK黑色,163200-1041,20260327,2026/3/27,2026/7/10,500,0,500,2026/4/3,2026/6/11,0,500
XY01-018,VS2603034,SAM,SAM103D21N0,21.45''旅行袋,MIDNIGHT BLUE午夜藍,163200-1549,20260327,2026/3/27,2026/7/10,500,0,500,2026/4/3,2026/6/11,0,500
XY01-019,VS2603034,SAM,SAM103D21L0,21.45''旅行袋,OLIVE橄欖色,163200-1633,20260327,2026/3/27,2026/7/10,500,0,500,2026/4/3,2026/6/11,0,500
XY03-018,VS2603034,SAM,SAM103K09A0,"9""化妝袋",BLACK黑色,163201-1041,20260327,2026/3/27,2026/7/10,500,0,500,2026/4/3,2026/6/29,0,500
XY03-019,VS2603034,SAM,SAM103K09N0,"9""化妝袋",MIDNIGHT BLUE午夜藍,163201-1549,20260327,2026/3/27,2026/7/10,500,0,500,2026/4/3,2026/6/29,0,500
XY03-020,VS2603034,SAM,SAM104K09A0,"9""化妝袋",BLACK/GOLD黑色/淺金色,163201-2693,20260327,2026/3/27,2026/7/10,500,0,500,2026/4/3,2026/6/29,0,500
SL08-015,VS2603034,SAM,SAM103B16A0,"15.6""背包",BLACK黑色,163202-1041,20260327,2026/3/27,2026/7/10,1000,0,1000,2026/4/3,2026/6/19,0,1000
SL08-016,VS2603034,SAM,SAM103B16N0,"15.6""背包",MIDNIGHT BLUE午夜藍,163202-1549,20260327,2026/3/27,2026/7/10,1000,0,1000,2026/4/3,2026/6/19,0,1000
SL08-017,VS2603034,SAM,SAM103B16L0,"15.6""背包",OLIVE橄欖色,163202-1633,20260327,2026/3/27,2026/7/10,1000,0,1000,2026/4/3,2026/6/19,0,1000
SL08-018,VS2603034,SAM,SAM104B16A0,"15.6""背包",BLACK/GOLD黑色/淺金色,163202-2693,20260327,2026/3/27,2026/7/10,1000,0,1000,2026/4/3,2026/6/19,0,1000
SL02-011,VS2603034,SAM,SAM103B18A0,17.3''旅行背包,BLACK黑色,163203-1041,20260327,2026/3/27,2026/7/10,1000,0,1000,2026/4/3,2026/6/17,0,1000
SL02-012,VS2603034,SAM,SAM103B18N0,17.3''旅行背包,MIDNIGHT BLUE午夜藍,163203-1549,20260327,2026/3/27,2026/7/10,1000,0,1000,2026/4/3,2026/6/17,0,1000
SL02-013,VS2603034,SAM,SAM103B18L0,17.3''旅行背包,OLIVE橄欖色,163203-1633,20260327,2026/3/27,2026/7/10,1000,0,1000,2026/4/3,2026/6/17,0,1000
SL02-014,VS2603034,SAM,SAM104B18A0,17.3''旅行背包,BLACK/GOLD黑色/淺金色,163203-2693,20260327,2026/3/27,2026/7/10,1000,0,1000,2026/4/3,2026/6/17,0,1000
,VS2603035,SAM,SAM103H09A0,"9""斜挎包",BLACK黑色,163199-1041,20260327,2026/3/27,2026/6/4,5,0,5,2026/4/3,VBF,0,5
,VS2603035,SAM,SAM103H09N0,"9""斜挎包",MIDNIGHT BLUE午夜藍,163199-1549,20260327,2026/3/27,2026/6/4,5,0,5,2026/4/3,VBF,0,5
,VS2603035,SAM,SAM103D21A0,21.45''旅行袋,BLACK黑色,163200-1041,20260327,2026/3/27,2026/6/4,5,0,5,2026/4/3,VBF,0,5
,VS2603035,SAM,SAM103D21N0,21.45''旅行袋,MIDNIGHT BLUE午夜藍,163200-1549,20260327,2026/3/27,2026/6/4,5,0,5,2026/4/3,VBF,0,5
,VS2603035,SAM,SAM103D21L0,21.45''旅行袋,OLIVE橄欖色,163200-1633,20260327,2026/3/27,2026/6/4,5,0,5,2026/4/3,VBF,0,5
,VS2603035,SAM,SAM103K09A0,"9""化妝袋",BLACK黑色,163201-1041,20260327,2026/3/27,2026/6/4,5,0,5,2026/4/3,VBF,0,5
,VS2603035,SAM,SAM103K09N0,"9""化妝袋",MIDNIGHT BLUE午夜藍,163201-1549,20260327,2026/3/27,2026/6/4,5,0,5,2026/4/3,VBF,0,5
,VS2603035,SAM,SAM104K09A0,"9""化妝袋",BLACK/GOLD黑色/淺金色,163201-2693,20260327,2026/3/27,2026/6/4,5,0,5,2026/4/3,VBF,0,5
,VS2603035,SAM,SAM103B16A0,"15.6""背包",BLACK黑色,163202-1041,20260327,2026/3/27,2026/6/4,5,0,5,2026/4/3,VBF,0,5
,VS2603035,SAM,SAM103B16N0,"15.6""背包",MIDNIGHT BLUE午夜藍,163202-1549,20260327,2026/3/27,2026/6/4,5,0,5,2026/4/3,VBF,0,5
,VS2603035,SAM,SAM103B16L0,"15.6""背包",OLIVE橄欖色,163202-1633,20260327,2026/3/27,2026/6/4,5,0,5,2026/4/3,VBF,0,5
,VS2603035,SAM,SAM104B16A0,"15.6""背包",BLACK/GOLD黑色/淺金色,163202-2693,20260327,2026/3/27,2026/6/4,5,0,5,2026/4/3,VBF,0,5
,VS2603035,SAM,SAM103B18A0,17.3''旅行背包,BLACK黑色,163203-1041,20260327,2026/3/27,2026/6/4,5,0,5,2026/4/3,VBF,0,5
,VS2603035,SAM,SAM103B18N0,17.3''旅行背包,MIDNIGHT BLUE午夜藍,163203-1549,20260327,2026/3/27,2026/6/4,5,0,5,2026/4/3,VBF,0,5
,VS2603035,SAM,SAM103B18L0,17.3''旅行背包,OLIVE橄欖色,163203-1633,20260327,2026/3/27,2026/6/4,5,0,5,2026/4/3,VBF,0,5
,VS2603035,SAM,SAM104B18A0,17.3''旅行背包,BLACK/GOLD黑色/淺金色,163203-2693,20260327,2026/3/27,2026/6/4,5,0,5,2026/4/3,VBF,0,5
XY05-003,VS2603036,CAI,CIW216C12A0,12罐無拉鏈冰袋,A0/烏黑色19-4104TPG,10006204,BLK_SL007199,2026/3/27,2026/6/30,5892,12,5904,2026/3/31,2026/6/1,0,5904
XY05-004,VS2603036,CAI,CIW216C12B1,12罐無拉鏈冰袋,B1/海藍色19-4042TPG,10006205,BLK_SL007199,2026/3/27,2026/6/30,6126,12,6138,2026/3/31,2026/6/6,0,6138
XY05-005,VS2603036,CAI,CIW216C12B0,12罐無拉鏈冰袋,B0/霧藍色,10006206,BLK_SL007199,2026/3/27,2026/6/30,6204,12,6216,2026/3/31,2026/6/12,0,6216
BY01-005,VS2603036,CAI,CIW216C13A0,24罐無拉鏈冰袋,A0/烏黑色19-4104TPG,10006207,BLK_SL007199,2026/3/27,2026/6/30,7892,12,7904,2026/3/31,2026/5/25,0,7904
BY01-006,VS2603036,CAI,CIW216C13B1,24罐無拉鏈冰袋,B1/海藍色19-4042TPG,10006208,BLK_SL007199,2026/3/27,2026/6/30,8126,12,8138,2026/3/31,2026/6/2,0,8138
BY01-007,VS2603036,CAI,CIW216C13B0,24罐無拉鏈冰袋,B0/霧藍色,10006209,BLK_SL007199,2026/3/27,2026/6/30,5700,12,5712,2026/3/31,2026/6/10,0,5712
,VS2603037,CAU,CIW215C11W0,16罐無拉鏈冰袋,W0/白色,10006328,BLK_SL007198,2026/3/28,2026/6/6,40000,10,40010,2026/3/31,待预排,0,40010
XY04-004,VS2603038,CAU,CIW211C12B0,12罐無拉鏈冰袋,B0/霧藍色,10004133,BLK_SL007198,2026/3/28,2026/5/28,29400,10,29410,2026/3/31,待预排,0,29410
XY05-006,VS2603038,CAU,CIW211C12B1,12罐無拉鏈冰袋,B1/海藍色19-4042TPG,10005501,BLK_SL007198,2026/3/28,2026/5/20,174046,10,174056,2026/3/31,待预排,0,174056
BY01-008,VS2603038,CAU,CIW211C13B0,24罐無拉鏈冰袋,B0/霧藍色,10005502,BLK_SL007198,2026/3/28,2026/5/25,86152,10,86162,2026/3/31,待预排,0,86162
BY01-003,VS2603038,CAU,CIW211C13B1,24罐無拉鏈冰袋,B1/海藍色19-4042TPG,10004135,BLK_SL007198,2026/3/28,2026/5/20,37820,10,37830,2026/3/31,待预排,0,37830
XY03-014,VS2603039,CAU,CIP010C15G0,30罐無拉鏈冰袋,灰色/G0,10004985,SL007938~7939,2026/3/28,2026/6/20,6400,18,6418,2026/3/31,2026/5/28,0,6418
XY03-021,VS2603040,SAM,SAM220K15N0,"15.55""背包（ Backpack）",深藍色NAVY,149196-1596,NA01469936,2026/3/28,2026/7/30,675,1,676,2026/3/31,2026/7/11,0,676
XY03-022,VS2603040,SAM,SAM220K15W0,"15.55""背包（ Backpack）",白色OFF-WHITE,149196-1627,NA01469936,2026/3/28,2026/7/30,250,1,251,2026/3/31,2026/7/16,0,251
SL07-014,VS2603040,SAM,SAM220K12N0,"17.71""旅行袋(Weekender)",深藍色NAVY,149197-1596,NA01469936,2026/3/28,2026/7/30,675,1,676,2026/3/31,2026/7/1,0,676
SL07-015,VS2603040,SAM,SAM220K12W0,"17.71""旅行袋(Weekender)",白色OFF-WHITE,149197-1627,NA01469936,2026/3/28,2026/7/30,250,1,251,2026/3/31,2026/7/3,0,251
