月份,庫存類別,項目代碼,項目名稱,採購包裝,售出單位,廠商代碼,廠商名稱,藥局庫存量,進價
11410,針劑,IANEX,Anexate 0.5mg/5Amp,AMP,AMP,A0493,盛弘醫藥股份有限公司,9.0,910.0
11410,針劑,IANGI,Angidil 0.1%/10ml/10amp/盒,AMP,AMP,A0045,健亞生物科技(股)公司,30.0,0.0
11410,針劑,IANID,Anidulafungin 100mg (Eraxis)(冰),VIAL,VIAL,A0024,久裕企業(股)公司,9.0,1760.0
11410,針劑,IANT-,Antivemin of B N抗雨傘節吉飯匙倩蛇毒血清(冰)黃,支,支,A0206,衛生福利部疾病管制署,2.0,25376.0
11410,針劑,IANTIF,Antifect 1g/10'V/盒,VIAL,VIAL,A0026,生達化學製藥(股)公司,60.0,37.83
11410,針劑,IANTIT,Antitussive 1ml/100Amp/盒,AMP,AMP,A0671,泰裕醫藥生技股份有限公司,71.0,8.0
11410,針劑,IANTT,Antivemin of TR M.G抗龜殼花及赤尾鮐血清(冰)紅,支,支,A0206,衛生福利部疾病管制署,3.0,25376.0
11410,針劑,IANXI,Anxicam 50'A/盒(冰)(管),AMP,AMP,A0577,康僑生物科技有限公司,110.0,15.0
11410,針劑,IATRO,Atropine 1mg/ml/100'A/盒,AMP,AMP,A0259,信東生技股份有限公司,77.0,11.0
11410,針劑,IBEYF,Beyfortus 100mg/ml/5支/盒(冰),支,支,A0002,裕利股份有限公司,5.0,14000.0
11410,針劑,IBFLU,Bfluid 1000ml/10袋/箱,袋,袋,A0006,大隆興藥品(股)公司,19.0,234.906
11410,針劑,IBICI,Bicillin 2.4MIU/4ml/10支/盒(冰),支,支,A0024,久裕企業(股)公司,0.0,949.0
11410,針劑,IBINI,Binin-U 5mg/50'A/盒(Haldol),AMP,AMP,A0305,長欣藥品有限公司,30.0,20.36
11410,針劑,IBRID,Bridion 100mg/ml 10vial/盒(自費)(需避光),VIAL,VIAL,A0002,裕利股份有限公司,0.0,3600.0
11410,針劑,IBROSY,Brosym 2gm/50vial/盒,VIAL,VIAL,A0127,台灣東洋藥品工業(股)公司,88.0,222.0
11410,針劑,ICBCO,C-B Complex 2ml/100Amp/盒,AMP,AMP,A0182,大豐製藥股份有限公司,98.0,12.0
11410,針劑,ICEFA,Cefa 1.0gm/50Vial/盒,VIAL,VIAL,A0259,信東生技股份有限公司,291.0,16.0
11410,針劑,ICETADI,Cetadime 2gm/10vial/盒,VIAL,VIAL,A0512,意欣國際有限公司,40.0,112.0
11410,針劑,ICHLO,Chlorpheniramine 1ml 100'A/盒,AMP,AMP,A0259,信東生技股份有限公司,146.0,7.5
11410,針劑,ICINO,Cinolone 200mg/100ml/48'V/盒,VIAL,VIAL,A0259,信東生技股份有限公司,115.0,116.0
11410,針劑,ICISA,Cisatral 2mg/ml 5ml/5'A/盒(專案)(冰),AMP,AMP,A0680,美達特有限公司,38.0,73.0
11410,針劑,ICITO,Citosol 300mg/50Amp(管),AMP,AMP,A0504,立統行實業(股)公司,39.0,110.0
11410,針劑,ICLEX,Clexane 100mg/ml 600mcl,VIAL,VIAL,A0355,台灣大昌華嘉股份有限公司,27.0,117.894
11410,針劑,ICLINC,Clincin 150mg/2ml 50'A/盒,AMP,AMP,A0073,南光化學製藥(股)公司,131.0,19.691
11410,針劑,ICOLI,Colimycin 200萬U/10V/盒,VIAL,VIAL,A0127,台灣東洋藥品工業(股)公司,117.0,306.999
11410,針劑,ICORD,Cordarone 150mg/6Amp,AMP,AMP,A0355,台灣大昌華嘉股份有限公司,32.0,92.001
11410,針劑,ICOSE,Cosentyx 150mg/1ml 1V/盒(臨購)(冰),VIAL,VIAL,A0002,裕利股份有限公司,3.0,13816.0
11410,針劑,ICRAV,Cravit solution 5mg/50ml 10Bot/盒/60Bot/箱,BOT,BOT,A0002,裕利股份有限公司,91.0,189.998
11410,針劑,ICRES,Cresemba 200mg/1Vial/盒(冰),VIAL,VIAL,A0024,久裕企業(股)公司,8.0,9514.68
11410,針劑,ICUBI,Cubicin 500mg/Vial (冰),Vial,Vial,A0127,台灣東洋藥品工業(股)公司,46.0,2830.0
11410,針劑,IDEPA,Depakine 400mg Vial/盒,VIAL,VIAL,A0355,台灣大昌華嘉股份有限公司,53.0,276.0
11410,針劑,IDESP,Despas 20mg/1ml/100amp/盒,AMP,AMP,A0259,信東生技股份有限公司,174.0,7.0
11410,針劑,IDIZE,Dizepam 10mg 2ml/100'A/盒(管),AMP,AMP,A0497,國信藥品股份有限公司,242.0,10.0
11410,針劑,IDOPAMIN,Dopamin 200mg/5ml 100Amp/盒,AMP,AMP,A0259,信東生技股份有限公司,125.0,17.72
11410,針劑,IDRAM,Dramine 50mg/ml 100支/盒,AMP,AMP,A0497,國信藥品股份有限公司,120.0,6.0
11410,針劑,IDROPE,Dropedol 2.5mg/ml/2ml/10Amp/盒,AMP,AMP,A0082,科懋企業有限公司,55.0,24.64
11410,針劑,IELIG,Eligard 22.5mg 1SET/盒(癌)(冰),盒,盒,A0355,台灣大昌華嘉股份有限公司,4.0,6797.667
11410,針劑,IENBR5,Enbrel 50mg 4'v/盒(冰),VIAL,VIAL,A0024,久裕企業(股)公司,13.0,5885.556
11410,針劑,IENGE,Engerix-B 1ml/10Vial/盒(B肝)(冰),VIAL,VIAL,A0002,裕利股份有限公司,11.0,250.0
11410,針劑,IENVA,Envacgen 71 Vaccine/支-冰,VIAL,VIAL,A0355,台灣大昌華嘉股份有限公司,7.0,3000.0
11410,針劑,IEPHE,Ephedrine 40mg/100Amp,AMP,AMP,A0259,信東生技股份有限公司,194.0,12.0
11410,針劑,IEPIN,Epinephrine 1mg 100Amp/盒,AMP,AMP,A0259,信東生技股份有限公司,119.0,6.0
11410,針劑,IERTA,Ertapenem 1g 10Vial/盒,VIAL,VIAL,A0259,信東生技股份有限公司,39.0,550.0
11410,針劑,IETOM,Etomidate-Lipuro 2mg/ml/10AMP/盒,AMP,AMP,A0640,淳靖藥品企業有限公司,0.0,180.0
11410,針劑,IEVEN,Evenity Solution 1.17ml/2支/盒(天冰臨),支,支,A0002,裕利股份有限公司,5.0,3662.0
11410,針劑,IEXTE,Extencilline 2.4miu/vial 5ml/amp(專),AMP,AMP,A0772,新熠有限公司,16.0,949.0
11410,針劑,IFEBA,Fe-Back 40mg/2ml/50A/盒,AMP,AMP,A0461,億代富國際股份有限公司,7.0,32.0
11410,針劑,IFENTA2,Fentanyl Inj 0.05mg/2ml/10支/盒,AMP,AMP,A0271,衛生福利部食品藥物管理署管制藥,166.0,38.0
11410,針劑,IFLUC3,Flucelvax Syrg 10支/盒-冰,支,支,A0002,裕利股份有限公司,5.0,0.0
11410,針劑,IFLUCO,Flucon 200mg/100ml/VIAL,VIAL,VIAL,A0259,信東生技股份有限公司,12.0,298.0
11410,針劑,IFLUM,Flumarin 1gm 10Vial/盒,VIAL,VIAL,A0028,台灣鹽野義製藥(股)公司,173.0,167.001
11410,針劑,IFOLS,Folsmycin powder 2gm/Vial 10vial/盒,VIAL,VIAL,A0056,永信藥品工業(股)公司,55.0,145.0
11410,針劑,IFOY,Foy 100mg/10Amp,VIAL,VIAL,A0341,中化裕民健康事業股份有限公司,42.0,197.001
11410,針劑,IFRE,Fresofol mct/lct 1%/20ml/5支/盒(管),AMP,AMP,A0355,台灣大昌華嘉股份有限公司,570.0,30.0
11410,針劑,IFUCO,Fucon 20mg 1ml/VIAL 100'V/盒,VIAL,VIAL,A0056,永信藥品工業(股)公司,0.0,10.0
11410,針劑,IFURO,Furoxime 750mg 50'V/盒,VIAL,VIAL,A0259,信東生技股份有限公司,109.0,18.0
11410,針劑,IGARD9,Gardasil 九價人類乳突病毒疫苗 0.5ml/支(冰),VIAL,VIAL,A0002,裕利股份有限公司,15.0,4700.0
11410,針劑,IGEN,Gentamycin 40mg/2ml 50'A/盒,AMP,AMP,A0512,意欣國際有限公司,81.0,6.5
11410,針劑,IGEND,Gendobu 12.5mg/20ml/10vial/盒,VIAL,VIAL,A0045,健亞生物科技(股)公司,18.0,108.0
11410,針劑,IGENS,Genso 25mg/2.5ml 10Amp/盒(冰),AMP,AMP,A0045,健亞生物科技(股)公司,107.0,50.0
11410,針劑,IGLYCO,Glycopyrodyn 0.2mg/ml/1ml/10Amp/盒,AMP,AMP,A0311,科進製藥科技股份有限公司,20.0,19.95
11410,針劑,IHAVR,Havrix AD 1440(A肝)/1Vial/支(冰),Vial,Vial,A0002,裕利股份有限公司,5.0,1148.0
11410,針劑,IHEPA3,Heparin Sodium 5000 iu/ml 5ml/10vial/盒,VIAL,VIAL,A0671,泰裕醫藥生技股份有限公司,22.0,130.0
11410,針劑,IHUM5,Humalog Mix50 100U/5V/盒(冰),AMP,AMP,A0002,裕利股份有限公司,48.0,187.0
11410,針劑,IHYCO,Hycobal 2.5mg/ml 100A/盒,AMP,AMP,A0463,瑞士藥廠股份有限公司,53.0,14.1
11410,針劑,IINSUA,Insulin Actrapid HM 100iu/ml/Vial/支(RI)(冰),VIAL,VIAL,A0355,台灣大昌華嘉股份有限公司,9.0,246.4
11410,針劑,IKATI,Katimin-1 10mg/10Amp,AMP,AMP,A0341,中化裕民健康事業股份有限公司,18.0,9.009
11410,針劑,IKCL9,0.298% KCl in 0.9% NaCl 500ml 30Bot/箱,BOT,BOT,A0259,信東生技股份有限公司,20.0,35.397
11410,針劑,IKCL91,0.149% KCl in 0.9% NaCl 500ml 30Bot/箱,BOT,BOT,A0259,信東生技股份有限公司,0.0,35.4
11410,針劑,IKETP,Ketoprofen 25mg/50Amp,AMP,AMP,A0073,南光化學製藥(股)公司,59.0,11.207
11410,針劑,ILANO,Lanoxin Digoxin 0.5mg 2ml/5Amp/盒,AMP,AMP,A0002,裕利股份有限公司,46.0,37.133
11410,針劑,ILAST,Laston 30mg/100Amp/盒,AMP,AMP,A0259,信東生技股份有限公司,699.0,5.37
11410,針劑,ILEVE,Levemir Flex Pen 100iu/ml 3ml/支 5支/盒(冰),AMP,AMP,A0355,台灣大昌華嘉股份有限公司,49.0,350.0
11410,針劑,ILIDE,Lidophrine HCL 2%+Epinephrine/20ml/50Amp/盒,AMP,AMP,A0756,井弘生技有限公司,24.0,85.0
11410,針劑,ILIDO2,Lidocaine 2%/20ml/50'V/盒,VIAL,VIAL,A0671,泰裕醫藥生技股份有限公司,102.0,25.0
11410,針劑,ILIGN,Lignocaine Hcl-Fresenius 2% 10Amp/盒,AMP,AMP,A0214,恆富企業有限公司,24.0,38.0
11410,針劑,ILILO,Lilonton 2000mg/10ml/50Amp/盒(Noop),AMP,AMP,A0497,國信藥品股份有限公司,102.0,16.0
11410,針劑,IMAGN,Magnesium Sulate(MGSO4)/60支/盒,AMP,AMP,A0259,信東生技股份有限公司,31.0,21.0
11410,針劑,IMANIT,Maniton 20g 100ml 24瓶/箱,BOT,BOT,A0504,立統行實業(股)公司,33.0,38.104
11410,針劑,IMARC,Marcaine 0.5% 20ml/5Vial,VIAL,VIAL,A0002,裕利股份有限公司,0.0,145.4
11410,針劑,IMARH,Marcaine SP HVY 5mg/ml 5'A/盒,AMP,AMP,A0002,裕利股份有限公司,37.0,109.085
11410,針劑,IMARS,Marcaine 0.5% Spinal 5'A/盒,AMP,AMP,A0002,裕利股份有限公司,24.0,109.085
11410,針劑,IMENO,Menocik Lyophilized 100 mg/ 10'V/盒,VIAL,VIAL,A0759,博晟生醫股份有限公司,26.0,690.0
11410,針劑,IMEPEN,Mepenem powder  500mg/10vial/盒,VIAL,VIAL,A0259,信東生技股份有限公司,100.0,110.0
11410,針劑,IMEPRO,Mepron Power 40mg/VIAL 10'V/盒,VIAL,VIAL,A0115,東洲化學製藥廠(股)公司,152.0,38.5
11410,針劑,IMET,Methylene Blue 10mg/ml/10vial (甲烯藍),VIAL,VIAL,A0669,人力藥品有限公司,0.0,2200.0
11410,針劑,IMETHA,Methason 5mg/ml 100Amp/盒,AMP,AMP,A0259,信東生技股份有限公司,198.0,5.82
11410,針劑,IMID,Midatin 5mg/1ml 50Amp/盒(管),AMP,AMP,A0073,南光化學製藥(股)公司,306.0,6.595
11410,針劑,IMID5,Midatin 50mg/50ml/20vial/盒(管4),VIAL,VIAL,A0073,南光化學製藥(股)公司,43.0,98.362
11410,針劑,IMINI,Minirin 4mcg/ml 10amp/盒(冰),AMP,AMP,A0355,台灣大昌華嘉股份有限公司,42.0,277.97
11410,針劑,IMMRI,MMRII 0.5ml 25mcg/10Vial/盒(冰),VIAL,VIAL,A0002,裕利股份有限公司,22.0,280.0
11410,針劑,IMOFL,Moflodal 400mg/250ml/VIAL,VIAL,VIAL,A0341,中化裕民健康事業股份有限公司,23.0,310.013
11410,針劑,IMORP,Morphinae 10mg/10Amp/盒,AMP,AMP,A0271,衛生福利部食品藥物管理署管制藥,702.0,25.0
11410,針劑,IMOU10,Mounjaro KwikPen 10mg/0.6m/1支/盒(冰),AMP,AMP,A0002,裕利股份有限公司,2.0,10500.0
11410,針劑,IMOU5,Mounjaro KwikPen 5mg/0.6ml/1支/盒(冰),支,支,A0002,裕利股份有限公司,3.0,7500.0
11410,針劑,IMOU7,(天冰自費)Mounjaro KwikPen 7.5mg/0.6ml/1支/盒,支,支,A0002,裕利股份有限公司,3.0,10500.0
11410,針劑,IMUTO,Mutopain 10mg/ml 50Amp/盒,AMP,AMP,A0056,永信藥品工業(股)公司,149.0,24.0
11410,針劑,IMYFU,Myfungin LYO 50mg 10'V/盒(臨),VIAL,VIAL,A0056,永信藥品工業(股)公司,44.0,525.0
11410,針劑,INALD,Naldebain 150mg/2ml/Amp,AMP,AMP,A0701,安美得生醫股份有限公司,2.0,6750.0
11410,針劑,INALO,Naloxone 400mcg/ml (Narcan)/10Amp/盒,AMP,AMP,A0197,華宇藥品有限公司,8.0,303.0
11410,針劑,INESP,NESP Plastic Syringe 40mcg/0.5ml/10支/盒 (冰),支,支,A0714,佳醫健康事業股份有限公司,14.0,1100.0
11410,針劑,INOREP,Norepinephrine 4ml/10vial/盒,VIAL,VIAL,A0341,中化裕民健康事業股份有限公司,132.0,65.0
11410,針劑,INOVA,Novamin 5mg/50Amp/盒,AMP,AMP,A0028,台灣鹽野義製藥(股)公司,131.0,26.1
11410,針劑,INOVOF,Novomix 30 Flexpen 300iu (冰),支,支,A0355,台灣大昌華嘉股份有限公司,165.0,185.0
11410,針劑,INOVOR,Novorapid Flexpen 300iu (冰),支,支,A0355,台灣大昌華嘉股份有限公司,92.0,185.0
11410,針劑,INTG,N.T.G Premixed 0.2mg/ml 20瓶/箱,瓶,瓶,A0586,歐舒邁克有限公司,24.0,332.1
11410,針劑,INUCAL,Nucala Inj 100mg/ml/BT/盒(預充填式注射劑)(冰),BOT,BOT,A0002,裕利股份有限公司,1.0,28537.5
11410,針劑,IOXAC1,Oxacillin Powder 1000GM 10'V/盒,VIAL,VIAL,A0663,慕康生技醫藥股份有限公司,264.0,33.5
11410,針劑,IOZE2,Ozempic solution 0.25mg/0.5mg/2mg/支/盒(第1月)(冰),支,支,A0355,台灣大昌華嘉股份有限公司,23.0,3255.0
11410,針劑,IOZE4,Ozempic solution 1mg/4mg/支/盒(第2月)(冰),支,支,A0355,台灣大昌華嘉股份有限公司,38.0,3255.0
11410,針劑,IPACX,Pacxib 40mg/10'V/盒(自費),VIAL,VIAL,A0026,生達化學製藥(股)公司,15.0,0.0
11410,針劑,IPAMP,Pampara 20ml 10AMP/盒,AMP,AMP,A0558,壽元化學工業(股)公司,10.0,169.0
11410,針劑,IPANZ,Panzolec LYO 40mg/50V/盒,VIAL,VIAL,A0026,生達化學製藥(股)公司,152.0,48.5
11410,針劑,IPENE,Penem 500mg/10'V/盒,VIAL,VIAL,A0259,信東生技股份有限公司,116.0,115.0
11410,針劑,IPERD,Perdipine 1mg/ml  50Amp/盒,AMP,AMP,A0002,裕利股份有限公司,103.0,83.276
11410,針劑,IPETH,Pethidinae 50mg/1ml/10Amp/盒,AMP,AMP,A0271,衛生福利部食品藥物管理署管制藥,34.0,26.5
11410,針劑,IPIPE4,Pipe Tazo 4.5gm/10vial/盒,VIAL,VIAL,A0341,中化裕民健康事業股份有限公司,160.0,59.999
11410,針劑,IPOTA1,Potassium Chloride 15%/10ml/50Amp/盒(K.C.L),AMP,AMP,A0259,信東生技股份有限公司,81.0,10.0
11410,針劑,IPREV13,Prevenar 13/ Vial/盒(冰),VIAL,VIAL,A0024,久裕企業(股)公司,4.0,3000.0
11410,針劑,IPROGE,Progesterone 2.5%/1ml/50Amp,AMP,AMP,A0626,安星製藥股份有限公司,95.0,10.0
11410,針劑,IPROL,Prolia 60mg/ml(冰),VIAL,VIAL,A0002,裕利股份有限公司,9.0,3801.1
11410,針劑,IPROME,Promeran 2ml/100Amp,AMP,AMP,A0026,生達化學製藥(股)公司,296.0,4.85
11410,針劑,IRAPI,Rapiacta 1Bag/Box,袋,袋,A0028,台灣鹽野義製藥(股)公司,18.0,1420.015
11410,針劑,IRELA,Relaxin 500mg/10(25CC),瓶,瓶,A0504,立統行實業(股)公司,13.0,130.0
11410,針劑,IROCU,Rocuronium bromide 10mg/5ml/10vial/盒,VIAL,VIAL,A0684,華德醫材有限公司,55.0,180.0
11410,針劑,IROLI,Rolikan 7% 20ml 50'A/盒,AMP,AMP,A0259,信東生技股份有限公司,131.0,8.0
11410,針劑,IROPI,Ropica 10mg/20ml/10支/盒,VIAL,VIAL,A0640,淳靖藥品企業有限公司,0.0,300.0
11410,針劑,IROSI,Rosis 10mg/2ml/100Amp,AMP,AMP,A0259,信東生技股份有限公司,398.0,6.0
11410,針劑,IRYZO,Ryzodeg Flextouch 5支/盒(冰),支,支,A0355,台灣大昌華嘉股份有限公司,55.0,420.0
11410,針劑,ISABS,SABS 5mg/ml/20'S/箱,瓶,瓶,A0259,信東生技股份有限公司,31.0,32.0
11410,針劑,ISEVO,Sevoflurane(Ultane)250ml/瓶,瓶,CC,A0355,台灣大昌華嘉股份有限公司,2780.0,18.0
11410,針劑,ISHI1,Shincort 10mg/5ml/10Vial/盒,VIAL,VIAL,A0056,永信藥品工業(股)公司,43.0,23.8
11410,針劑,ISHING,Shingrix Herpes Zoster Vaccine 1支/盒(冰),支,支,A0002,裕利股份有限公司,10.0,7300.0
11410,針劑,ISIMP,Simponi 50mg/0.5ml(冰),AMP,AMP,A0019,台田藥品(股)公司,9.0,16645.5
11410,針劑,ISINT,Sintrix 1g 50'V/盒,VIAL,VIAL,A0259,信東生技股份有限公司,287.0,32.0
11410,針劑,ISMOFK,Smofkabiven Peripheral 1448ML/4Bag/Box,袋,袋,A0355,台灣大昌華嘉股份有限公司,20.0,550.75
11410,針劑,ISOJO,Sojourn(Sevoflurane) 250ml/6瓶/盒,瓶,CC,A0680,美達特有限公司,1750.0,18.0
11410,針劑,ISOLM,Solu-medrol 500mg,VIAL,VIAL,A0024,久裕企業(股)公司,50.0,179.0
11410,針劑,ISOON,Soonmelt 600mg 10vial/盒,VIAL,VIAL,A0056,永信藥品工業(股)公司,203.0,32.0
11410,針劑,ITARG,Targocid 200mg/支/盒,支,支,A0355,台灣大昌華嘉股份有限公司,23.0,317.345
11410,針劑,ITERL,Terlissin 1mg/10vial/盒,VIAL,VIAL,A0341,中化裕民健康事業股份有限公司,19.0,469.0
11410,針劑,ITET05,Tetanus Toxoid 0.5ml/VIAL,VIAL,VIAL,A0552,瑪里士實業有限公司,394.0,80.0
11410,針劑,ITHIO,Thiopental sodium 1g/Vial,VIAL,VIAL,A0746,橫山企業有限公司,33.0,0.0
11410,針劑,ITRA2,Trandate 25mg/5Amp,AMP,AMP,A0002,裕利股份有限公司,41.0,67.988
11410,針劑,ITRA5,Tranexamic Acid 5ml/50mg/50'A/盒,AMP,AMP,A0671,泰裕醫藥生技股份有限公司,342.0,8.0
11410,針劑,ITRES,Tresiba Flextouch 300U/5支/盒(冰),支,支,A0355,台灣大昌華嘉股份有限公司,187.0,420.0
11410,針劑,ITRIA,Triamcinolone 40mg/ml 4% 1ml 100AMP/盒,AMP,AMP,A0671,泰裕醫藥生技股份有限公司,86.0,19.0
11410,針劑,ITYGA,Tygacil 50mg/10Vial/盒,VIAL,VIAL,A0024,久裕企業(股)公司,49.0,1239.987
11410,針劑,IUSOD,U-Sodin 2.5mg/ml/10amp/盒,AMP,AMP,A0226,健喬信元醫藥生技股份有限公司,19.0,133.271
11410,針劑,IVAGO,Vagostin 1ml/100Amp,AMP,AMP,A0259,信東生技股份有限公司,163.0,10.0
11410,針劑,IVANC5,Vancomycin 500mg/10'V/盒(乾粉),VIAL,VIAL,A0341,中化裕民健康事業股份有限公司,301.0,48.0
11410,針劑,IVARIV,Varivax-varicella 10vial/盒(冰),VIAL,VIAL,A0002,裕利股份有限公司,10.0,1600.0
11410,針劑,IVAX3,Vaxigrip Trivalent VIAL/(冰),支,支,A0002,裕利股份有限公司,0.0,0.0
11410,針劑,IVAXI3,(冰)Vaxigrip Trivalent VIAL/盒,支,支,A0002,裕利股份有限公司,0.0,0.0
11410,針劑,IVENA,Vena-Calcium B6 5ml/AMP 100'A/盒,AMP,AMP,A0259,信東生技股份有限公司,135.0,9.0
11410,針劑,IVFEN,Vfend 200mg vial,VIAL,VIAL,A0024,久裕企業(股)公司,0.0,3666.0
11410,針劑,IVIRLE,Virless Lyophilized 250mg Vial,VIAL,VIAL,A0056,永信藥品工業(股)公司,32.0,160.0
11410,針劑,IVITA,Vitacal 20ml 60Amp/盒,AMP,AMP,A0259,信東生技股份有限公司,65.0,11.0
11410,針劑,IVOLU,Voluven 6% 500ml/20袋/箱,袋,袋,A0684,華德醫材有限公司,29.0,183.0
11410,針劑,IVORE,Voren/100Amp,AMP,AMP,A0056,永信藥品工業(股)公司,255.0,8.0
11410,針劑,IXOLAI,Xolair 150mg/mL in pre-filled syring,VIAL,VIAL,A0002,裕利股份有限公司,11.0,12525.0
11410,針劑,IZAVI,Zavicefta 2g/0.5g/10vial/盒,VIAL,VIAL,A0024,久裕企業(股)公司,33.0,2621.01
11410,針劑,IZERB,Zerbaxa 1.5mg/10vial/盒(冰),VIAL,VIAL,A0002,裕利股份有限公司,0.0,0.0
11410,針劑,IZINF,Zinforo 600mg/10vial/盒,VIAL,VIAL,A0024,久裕企業(股)公司,0.0,1351.13
11410,針劑,IZYVO,Zyvox 2mg/300ml/袋,袋,袋,A0024,久裕企業(股)公司,22.0,785.022
11410,顯影劑,IIOP1,Iopamiro 370 100ml/瓶,瓶,瓶,A0015,普樂可醫藥(股)公司,0.0,920.0
11410,顯影劑,IIOP2,Iopamiro 370 50ml/瓶,瓶,瓶,A0015,普樂可醫藥(股)公司,0.0,650.0
11410,顯影劑,IOMNIQ,Omnipaque 350mgl/50ml 10瓶/盒,瓶,瓶,A0532,醫影股份有限公司,0.0,530.0
11410,顯影劑,IOPT1,Optiray 350 100ml/瓶(歐利得造影劑),瓶,瓶,A0343,博而美國際股份有限公司,0.0,705.002
11410,顯影劑,IOPT2,Optiray 350 50ml/瓶(歐利得造影劑),瓶,瓶,A0343,博而美國際股份有限公司,0.0,520.002
11410,顯影劑,IOPT4,Optiray 350 100ml/瓶/20瓶/箱(非離子顯影劑針筒包裝),瓶,瓶,A0343,博而美國際股份有限公司,0.0,940.0
11410,顯影劑,ITEL1,Telebitx 100,瓶,瓶,A0399,宇敦股份有限公司,0.0,480.0
11410,顯影劑,ITEL5,Telebitx 50,瓶,瓶,A0399,宇敦股份有限公司,0.0,235.0
11410,點滴,I045N,0.45% Nacl 500ml/30瓶,BOT,BOT,A0660,濟生醫藥生技股份有限公司,0.0,28.5
11410,點滴,I09N2,0.9% Nacl 20ml/60Amp/ 盒,AMP,AMP,A0259,信東生技股份有限公司,0.0,6.0
11410,點滴,I10GL,10% Gluose 500cc/30瓶,BOT,BOT,A0660,濟生醫藥生技股份有限公司,0.0,30.0
11410,點滴,I10GL1,10% Gluose 1000cc/18袋/箱 (軟袋OR用),袋,袋,A0007,永豐化學工業(股)公司,0.0,29.0
11410,點滴,I10GL10,10% Gluose 500cc/30袋/箱(軟袋OR用),袋,袋,A0006,大隆興藥品(股)公司,0.0,31.5
11410,點滴,I5DEXT,5%Dextrose 500ml(5%Glucose)30瓶/箱,瓶,瓶,A0006,大隆興藥品(股)公司,0.0,28.35
11410,點滴,I5GLU1,5% Glucose 250ml/40瓶/箱,瓶,瓶,A0660,濟生醫藥生技股份有限公司,0.0,26.0
11410,點滴,IDEXTN,Dext & Nacl(5%+0.9%) 500ml/30,BOT,BOT,A0660,濟生醫藥生技股份有限公司,0.0,28.5
11410,點滴,IHART,Hartmann's 500ml/30瓶/箱(Lact Ringer),瓶,瓶,A0006,大隆興藥品(股)公司,0.0,38.003
11410,點滴,INACL,Nacl 1000ml(0.9% N/S)/16袋,袋,袋,A0660,濟生醫藥生技股份有限公司,0.0,40.0
11410,點滴,INACL1,Nacl 0.9% 1000ml(沖)/20瓶,瓶,瓶,A0660,濟生醫藥生技股份有限公司,0.0,40.0
11410,點滴,INACL2,Nacl 500ml(0.9%n/s) 30/箱,瓶,瓶,A0660,濟生醫藥生技股份有限公司,203.0,28.5
11410,點滴,INACL3,Nacl 250ml(0.9% N/S)/40,瓶,瓶,A0660,濟生醫藥生技股份有限公司,88.0,26.0
11410,點滴,INACL4,Nacl 0.9% 500ml(沖)/30瓶,BOT,BOT,A0660,濟生醫藥生技股份有限公司,0.0,28.5
11410,點滴,INACL5,Nacl 500ml(軟袋)/30,BOT,BOT,A0660,濟生醫藥生技股份有限公司,0.0,28.5
11410,點滴,INACL9,Nacl 信東 0.9% 500ml(沖)/30瓶 (N/S),BOT,BOT,A0259,信東生技股份有限公司,0.0,34.199
11410,點滴,IRING,Ringer 500cc/30瓶,BOT,BOT,A0660,濟生醫藥生技股份有限公司,0.0,28.5
11410,點滴,IRINGE,Ringer'S 500ML/30袋/箱(麻醉科),袋,袋,A0006,大隆興藥品(股)公司,0.0,27.72
11410,點滴,ISOD,Sodium chloride 1500ml/12袋/箱(泌尿科沖洗用),袋,袋,A0626,安星製藥股份有限公司,0.0,53.008
11410,點滴,ISODI3,Sodium Chloride 3%/30瓶/箱,瓶,瓶,A0007,永豐化學工業(股)公司,0.0,22.0
11410,點滴,ITAI1,Tait 1 500ml 30袋/箱,袋,袋,A0006,大隆興藥品(股)公司,0.0,32.13
11410,點滴,ITAI2,Tait 2 500ml 30袋/箱,袋,袋,A0006,大隆興藥品(股)公司,0.0,32.13
11410,點滴,ITAI3,Tait 3 500ml 30袋/箱,袋,袋,A0006,大隆興藥品(股)公司,0.0,32.13
11410,點滴,ITAI5,Tait 5 400ml 30袋/箱,袋,袋,A0006,大隆興藥品(股)公司,0.0,32.13
11410,點滴,IWAT1,Water 1000ml(RT用) 20瓶/箱 注射用蒸餾水,BOT,BOT,A0660,濟生醫藥生技股份有限公司,0.0,40.0
11410,點滴,IWAT2,Water 20ml/60Amp,AMP,AMP,A0259,信東生技股份有限公司,0.0,6.0
11410,點滴,IWAT6,Water 500ml 注射用水/30瓶/箱,BOT,BOT,A0259,信東生技股份有限公司,0.0,30.0
11410,點滴,IWATE,Water 1000ml(沖) 20瓶/箱,瓶,瓶,A0660,濟生醫藥生技股份有限公司,0.0,40.0
11411,口服藥,OACAR,Acarose 50mg 1000'S/盒,TAB,TAB,A0026,生達化學製藥(股)公司,4566.0,1.319
11411,口服藥,OACET,Acetazolamax 250mg(Diamox)/1000/瓶,TAB,TAB,A0422,妙仁企業有限公司,916.0,2.8
11411,口服藥,OACETI,Actein effervescent 600mg 28'S/盒 140'S/排,TAB,TAB,A0226,健喬信元醫藥生技股份有限公司,4946.0,4.028
11411,口服藥,OACME,Acmet 60mg 1000'S/盒,TAB,TAB,A0226,健喬信元醫藥生技股份有限公司,2340.0,1.078
